date,country,no_of_cases
2021-11-03,Gambia,3683.303
2021-11-04,Gambia,3683.303
2021-11-05,Gambia,3683.303
2021-11-06,Gambia,3683.303
2021-11-07,Gambia,3687.738
2021-11-08,Gambia,3687.738
2021-11-09,Gambia,3687.738
2021-11-10,Gambia,3687.738
2021-11-11,Gambia,3687.738
2021-11-12,Gambia,3687.738
2021-11-13,Gambia,3687.738
2021-11-14,Gambia,3690.325
2021-11-15,Gambia,3690.325
2021-11-16,Gambia,3690.325
2021-11-17,Gambia,3690.325
2021-11-18,Gambia,3690.325
2021-11-19,Gambia,3690.325
2021-11-20,Gambia,3690.325
2021-11-21,Gambia,3691.064
2021-11-22,Gambia,3691.064
2021-11-23,Gambia,3691.064
2021-11-24,Gambia,3691.064
2021-11-25,Gambia,3691.064
2021-11-26,Gambia,3691.064
2021-11-27,Gambia,3691.064
2021-11-28,Gambia,3692.542
2021-11-29,Gambia,3692.542
2021-11-30,Gambia,3692.542
2021-12-01,Gambia,3692.542
2021-12-02,Gambia,3692.542
2021-12-03,Gambia,3692.542
2021-12-04,Gambia,3692.542
2021-12-05,Gambia,3694.759
2021-12-06,Gambia,3694.759
2021-12-07,Gambia,3694.759
2021-12-08,Gambia,3694.759
2021-12-09,Gambia,3694.759
2021-12-10,Gambia,3694.759
2021-12-11,Gambia,3694.759
2021-12-12,Gambia,3712.128
2021-12-13,Gambia,3712.128
2021-12-14,Gambia,3712.128
2021-12-15,Gambia,3712.128
2021-12-16,Gambia,3712.128
2021-12-17,Gambia,3712.128
2021-12-18,Gambia,3712.128
2021-12-19,Gambia,3724.323
2021-12-20,Gambia,3724.323
2021-12-21,Gambia,3724.323
2021-12-22,Gambia,3724.323
2021-12-23,Gambia,3724.323
2021-12-24,Gambia,3724.323
2021-12-25,Gambia,3724.323
2021-12-26,Gambia,3745.757
2021-12-27,Gambia,3745.757
2021-12-28,Gambia,3745.757
2021-12-29,Gambia,3745.757
2021-12-30,Gambia,3745.757
2021-12-31,Gambia,3745.757
2022-01-01,Gambia,3745.757
2022-01-02,Gambia,3878.056
2022-01-03,Gambia,3878.056
2022-01-04,Gambia,3878.056
2022-01-05,Gambia,3878.056
2022-01-06,Gambia,3878.056
2022-01-07,Gambia,3878.056
2022-01-08,Gambia,3878.056
2022-01-09,Gambia,4154.479
2022-01-10,Gambia,4154.479
2022-01-11,Gambia,4154.479
2022-01-12,Gambia,4154.479
2022-01-13,Gambia,4154.479
2022-01-14,Gambia,4154.479
2022-01-15,Gambia,4154.479
2022-01-16,Gambia,4276.431
2022-01-17,Gambia,4276.431
2022-01-18,Gambia,4276.431
2022-01-19,Gambia,4276.431
2022-01-20,Gambia,4276.431
2022-01-21,Gambia,4276.431
2022-01-22,Gambia,4276.431
2022-01-23,Gambia,4376.209
2022-01-24,Gambia,4376.209
2022-01-25,Gambia,4376.209
2022-01-26,Gambia,4376.209
2022-01-27,Gambia,4376.209
2022-01-28,Gambia,4376.209
2022-01-29,Gambia,4376.209
2022-01-30,Gambia,4383.97
2022-01-31,Gambia,4383.97
2022-02-01,Gambia,4383.97
2022-02-02,Gambia,4383.97
2022-02-03,Gambia,4383.97
2022-02-04,Gambia,4383.97
2022-02-05,Gambia,4383.97
2022-02-06,Gambia,4390.252
2022-02-07,Gambia,4390.252
2022-02-08,Gambia,4390.252
2022-02-09,Gambia,4390.252
2022-02-10,Gambia,4390.252
2022-02-11,Gambia,4390.252
2022-02-12,Gambia,4390.252
2022-02-13,Gambia,4401.708
2022-02-14,Gambia,4401.708
2022-02-15,Gambia,4401.708
2022-02-16,Gambia,4401.708
2022-02-17,Gambia,4401.708
2022-02-18,Gambia,4401.708
2022-02-19,Gambia,4401.708
2022-02-20,Gambia,4406.512
2022-02-21,Gambia,4406.512
2022-02-22,Gambia,4406.512
2022-02-23,Gambia,4406.512
2022-02-24,Gambia,4406.512
2022-02-25,Gambia,4406.512
2022-02-26,Gambia,4406.512
2022-02-27,Gambia,4412.055
2022-02-28,Gambia,4412.055
2022-03-01,Gambia,4412.055
2022-03-02,Gambia,4412.055
2022-03-03,Gambia,4412.055
2022-03-04,Gambia,4412.055
2022-03-05,Gambia,4412.055
2022-03-06,Gambia,4418.338
2022-03-07,Gambia,4418.338
2022-03-08,Gambia,4418.338
2022-03-09,Gambia,4418.338
2022-03-10,Gambia,4418.338
2022-03-11,Gambia,4418.338
2022-03-12,Gambia,4418.338
2022-03-13,Gambia,4424.62
2022-03-14,Gambia,4424.62
2022-03-15,Gambia,4424.62
2022-03-16,Gambia,4424.62
2022-03-17,Gambia,4424.62
2022-03-18,Gambia,4424.62
2022-03-19,Gambia,4424.62
2022-03-20,Gambia,4426.468
2022-03-21,Gambia,4426.468
2022-03-22,Gambia,4426.468
2022-03-23,Gambia,4426.468
2022-03-24,Gambia,4426.468
2022-03-25,Gambia,4426.468
2022-03-26,Gambia,4426.468
2022-03-27,Gambia,4430.163
2022-03-28,Gambia,4430.163
2022-03-29,Gambia,4430.163
2022-03-30,Gambia,4430.163
2022-03-31,Gambia,4430.163
2022-04-01,Gambia,4430.163
2022-04-02,Gambia,4430.163
2022-04-03,Gambia,4430.902
2022-04-04,Gambia,4430.902
2022-04-05,Gambia,4430.902
2022-04-06,Gambia,4430.902
2022-04-07,Gambia,4430.902
2022-04-08,Gambia,4430.902
2022-04-09,Gambia,4430.902
2022-04-10,Gambia,4430.902
2022-04-11,Gambia,4430.902
2022-04-12,Gambia,4430.902
2022-04-13,Gambia,4430.902
2022-04-14,Gambia,4430.902
2022-04-15,Gambia,4430.902
2022-04-16,Gambia,4430.902
2022-04-17,Gambia,4432.381
2022-04-18,Gambia,4432.381
2022-04-19,Gambia,4432.381
2022-04-20,Gambia,4432.381
2022-04-21,Gambia,4432.381
2022-04-22,Gambia,4432.381
2022-04-23,Gambia,4432.381
2022-04-24,Gambia,4432.75
2022-04-25,Gambia,4432.75
2022-04-26,Gambia,4432.75
2022-04-27,Gambia,4432.75
2022-04-28,Gambia,4432.75
2022-04-29,Gambia,4432.75
2022-04-30,Gambia,4432.75
2022-05-01,Gambia,4433.12
2022-05-02,Gambia,4433.12
2022-05-03,Gambia,4433.12
2022-05-04,Gambia,4433.12
2022-05-05,Gambia,4433.12
2022-05-06,Gambia,4433.12
2022-05-07,Gambia,4433.12
2022-05-08,Gambia,4433.12
2022-05-09,Gambia,4433.12
2022-05-10,Gambia,4433.12
2022-05-11,Gambia,4433.12
2022-05-12,Gambia,4433.12
2022-05-13,Gambia,4433.12
2022-05-14,Gambia,4433.12
2022-05-15,Gambia,4434.228
2022-05-16,Gambia,4434.228
2022-05-17,Gambia,4434.228
2022-05-18,Gambia,4434.228
2022-05-19,Gambia,4434.228
2022-05-20,Gambia,4434.228
2022-05-21,Gambia,4434.228
2022-05-22,Gambia,4435.337
2022-05-23,Gambia,4435.337
2022-05-24,Gambia,4435.337
2022-05-25,Gambia,4435.337
2022-05-26,Gambia,4435.337
2022-05-27,Gambia,4435.337
2022-05-28,Gambia,4435.337
2022-05-29,Gambia,4435.707
2022-05-30,Gambia,4435.707
2022-05-31,Gambia,4435.707
2022-06-01,Gambia,4435.707
2022-06-02,Gambia,4435.707
2022-06-03,Gambia,4435.707
2022-06-04,Gambia,4435.707
2022-06-05,Gambia,4436.446
2022-06-06,Gambia,4436.446
2022-06-07,Gambia,4436.446
2022-06-08,Gambia,4436.446
2022-06-09,Gambia,4436.446
2022-06-10,Gambia,4436.446
2022-06-11,Gambia,4436.446
2022-06-12,Gambia,4437.185
2022-06-13,Gambia,4437.185
2022-06-14,Gambia,4437.185
2022-06-15,Gambia,4437.185
2022-06-16,Gambia,4437.185
2022-06-17,Gambia,4437.185
2022-06-18,Gambia,4437.185
2022-06-19,Gambia,4437.924
2022-06-20,Gambia,4437.924
2022-06-21,Gambia,4437.924
2022-06-22,Gambia,4437.924
2022-06-23,Gambia,4437.924
2022-06-24,Gambia,4437.924
2022-06-25,Gambia,4437.924
2022-06-26,Gambia,4437.924
2022-06-27,Gambia,4437.924
2022-06-28,Gambia,4437.924
2022-06-29,Gambia,4437.924
2022-06-30,Gambia,4437.924
2022-07-01,Gambia,4437.924
2022-07-02,Gambia,4437.924
2022-07-03,Gambia,4437.924
2022-07-04,Gambia,4437.924
2022-07-05,Gambia,4437.924
2022-07-06,Gambia,4437.924
2022-07-07,Gambia,4437.924
2022-07-08,Gambia,4437.924
2022-07-09,Gambia,4437.924
2022-07-10,Gambia,4437.924
2022-07-11,Gambia,4437.924
2022-07-12,Gambia,4437.924
2022-07-13,Gambia,4437.924
2022-07-14,Gambia,4437.924
2022-07-15,Gambia,4437.924
2022-07-16,Gambia,4437.924
2022-07-17,Gambia,4452.336
2022-07-18,Gambia,4452.336
2022-07-19,Gambia,4452.336
2022-07-20,Gambia,4452.336
2022-07-21,Gambia,4452.336
2022-07-22,Gambia,4452.336
2022-07-23,Gambia,4452.336
2022-07-24,Gambia,4468.227
2022-07-25,Gambia,4468.227
2022-07-26,Gambia,4468.227
2022-07-27,Gambia,4468.227
2022-07-28,Gambia,4468.227
2022-07-29,Gambia,4468.227
2022-07-30,Gambia,4468.227
2022-07-31,Gambia,4489.661
2022-08-01,Gambia,4489.661
2022-08-02,Gambia,4489.661
2022-08-03,Gambia,4489.661
2022-08-04,Gambia,4489.661
2022-08-05,Gambia,4489.661
2022-08-06,Gambia,4489.661
2022-08-07,Gambia,4522.551
2022-08-08,Gambia,4522.551
2022-08-09,Gambia,4522.551
2022-08-10,Gambia,4522.551
2022-08-11,Gambia,4522.551
2022-08-12,Gambia,4522.551
2022-08-13,Gambia,4522.551
2022-08-14,Gambia,4549.528
2022-08-15,Gambia,4549.528
2022-08-16,Gambia,4549.528
2022-08-17,Gambia,4549.528
2022-08-18,Gambia,4549.528
2022-08-19,Gambia,4549.528
2022-08-20,Gambia,4549.528
2022-08-21,Gambia,4562.093
2022-08-22,Gambia,4562.093
2022-08-23,Gambia,4562.093
2022-08-24,Gambia,4562.093
2022-08-25,Gambia,4562.093
2022-08-26,Gambia,4562.093
2022-08-27,Gambia,4562.093
2022-08-28,Gambia,4575.027
2022-08-29,Gambia,4575.027
2022-08-30,Gambia,4575.027
2022-08-31,Gambia,4575.027
2022-09-01,Gambia,4575.027
2022-09-02,Gambia,4575.027
2022-09-03,Gambia,4575.027
2022-09-04,Gambia,4585.005
2022-09-05,Gambia,4585.005
2022-09-06,Gambia,4585.005
2022-09-07,Gambia,4585.005
2022-09-08,Gambia,4585.005
2022-09-09,Gambia,4585.005
2022-09-10,Gambia,4585.005
2022-09-11,Gambia,4587.961
2022-09-12,Gambia,4587.961
2022-09-13,Gambia,4587.961
2022-09-14,Gambia,4587.961
2022-09-15,Gambia,4587.961
2022-09-16,Gambia,4587.961
2022-09-17,Gambia,4587.961
2022-09-18,Gambia,4587.961
2022-09-19,Gambia,4587.961
2022-09-20,Gambia,4587.961
2022-09-21,Gambia,4587.961
2022-09-22,Gambia,4587.961
2022-09-23,Gambia,4587.961
2022-09-24,Gambia,4587.961
2022-09-25,Gambia,4597.939
2022-09-26,Gambia,4597.939
2022-09-27,Gambia,4597.939
2022-09-28,Gambia,4597.939
2022-09-29,Gambia,4597.939
2022-09-30,Gambia,4597.939
2022-10-01,Gambia,4597.939
2022-10-02,Gambia,4597.939
2022-10-03,Gambia,4597.939
2022-10-04,Gambia,4597.939
2022-10-05,Gambia,4597.939
2022-10-06,Gambia,4597.939
2022-10-07,Gambia,4597.939
2022-10-08,Gambia,4597.939
2022-10-09,Gambia,4597.939
2022-10-10,Gambia,4597.939
2022-10-11,Gambia,4597.939
2022-10-12,Gambia,4597.939
2022-10-13,Gambia,4597.939
2022-10-14,Gambia,4597.939
2022-10-15,Gambia,4597.939
2022-10-16,Gambia,4597.939
2022-10-17,Gambia,4597.939
2022-10-18,Gambia,4597.939
2022-10-19,Gambia,4597.939
2022-10-20,Gambia,4597.939
2022-10-21,Gambia,4597.939
2022-10-22,Gambia,4597.939
2022-10-23,Gambia,4597.939
2022-10-24,Gambia,4597.939
2022-10-25,Gambia,4597.939
2022-10-26,Gambia,4597.939
2022-10-27,Gambia,4597.939
2022-10-28,Gambia,4597.939
2022-10-29,Gambia,4597.939
2022-10-30,Gambia,4642.655
2022-10-31,Gambia,4642.655
2022-11-01,Gambia,4642.655
2022-11-02,Gambia,4642.655
2022-11-03,Gambia,4642.655
2022-11-04,Gambia,4642.655
2022-11-05,Gambia,4642.655
2022-11-06,Gambia,4651.154
2022-11-07,Gambia,4651.154
2022-11-08,Gambia,4651.154
2022-11-09,Gambia,4651.154
2022-11-10,Gambia,4651.154
2022-11-11,Gambia,4651.154
2022-11-12,Gambia,4651.154
2022-11-13,Gambia,4651.154
2022-11-14,Gambia,4651.154
2022-11-15,Gambia,4651.154
2022-11-16,Gambia,4651.154
2022-11-17,Gambia,4651.154
2022-11-18,Gambia,4651.154
2022-11-19,Gambia,4651.154
2022-11-20,Gambia,4651.154
2022-11-21,Gambia,4651.154
2022-11-22,Gambia,4651.154
2022-11-23,Gambia,4651.154
2022-11-24,Gambia,4651.154
2022-11-25,Gambia,4651.154
2022-11-26,Gambia,4651.154
2022-11-27,Gambia,4651.154
2022-11-28,Gambia,4651.154
2022-11-29,Gambia,4651.154
2022-11-30,Gambia,4651.154
2022-12-01,Gambia,4651.154
2022-12-02,Gambia,4651.154
2022-12-03,Gambia,4651.154
2022-12-04,Gambia,4651.154
2022-12-05,Gambia,4651.154
2022-12-06,Gambia,4651.154
2022-12-07,Gambia,4651.154
2022-12-08,Gambia,4651.154
2022-12-09,Gambia,4651.154
2022-12-10,Gambia,4651.154
2022-12-11,Gambia,4651.154
2022-12-12,Gambia,4651.154
2022-12-13,Gambia,4651.154
2022-12-14,Gambia,4651.154
2022-12-15,Gambia,4651.154
2022-12-16,Gambia,4651.154
2022-12-17,Gambia,4651.154
2022-12-18,Gambia,4651.154
2022-12-19,Gambia,4651.154
2022-12-20,Gambia,4651.154
2022-12-21,Gambia,4651.154
2022-12-22,Gambia,4651.154
2022-12-23,Gambia,4651.154
2022-12-24,Gambia,4651.154
2022-12-25,Gambia,4651.154
2022-12-26,Gambia,4651.154
2022-12-27,Gambia,4651.154
2022-12-28,Gambia,4651.154
2022-12-29,Gambia,4651.154
2022-12-30,Gambia,4651.154
2022-12-31,Gambia,4651.154
2023-01-01,Gambia,4651.154
2023-01-02,Gambia,4651.154
2023-01-03,Gambia,4651.154
2023-01-04,Gambia,4651.154
2023-01-05,Gambia,4651.154
2023-01-06,Gambia,4651.154
2023-01-07,Gambia,4651.154
2023-01-08,Gambia,4651.154
2023-01-09,Gambia,4651.154
2023-01-10,Gambia,4651.154
2023-01-11,Gambia,4651.154
2023-01-12,Gambia,4651.154
2023-01-13,Gambia,4651.154
2023-01-14,Gambia,4651.154
2023-01-15,Gambia,4651.154
2023-01-16,Gambia,4651.154
2023-01-17,Gambia,4651.154
2023-01-18,Gambia,4651.154
2023-01-19,Gambia,4651.154
2023-01-20,Gambia,4651.154
2023-01-21,Gambia,4651.154
2023-01-22,Gambia,4651.154
2023-01-23,Gambia,4651.154
2023-01-24,Gambia,4651.154
2023-01-25,Gambia,4651.154
2023-01-26,Gambia,4651.154
2023-01-27,Gambia,4651.154
2023-01-28,Gambia,4651.154
2023-01-29,Gambia,4651.154
2023-01-30,Gambia,4651.154
2023-01-31,Gambia,4651.154
2023-02-01,Gambia,4651.154
2023-02-02,Gambia,4651.154
2023-02-03,Gambia,4651.154
2023-02-04,Gambia,4651.154
2023-02-05,Gambia,4653.741
2023-02-06,Gambia,4653.741
2023-02-07,Gambia,4653.741
2023-02-08,Gambia,4653.741
2023-02-09,Gambia,4653.741
2023-02-10,Gambia,4653.741
2023-02-11,Gambia,4653.741
2023-02-12,Gambia,4653.741
2023-02-13,Gambia,4653.741
2023-02-14,Gambia,4653.741
2023-02-15,Gambia,4653.741
2023-02-16,Gambia,4653.741
2023-02-17,Gambia,4653.741
2023-02-18,Gambia,4653.741
2023-02-19,Gambia,4654.111
2023-02-20,Gambia,4654.111
2023-02-21,Gambia,4654.111
2023-02-22,Gambia,4654.111
2023-02-23,Gambia,4654.111
2023-02-24,Gambia,4654.111
2023-02-25,Gambia,4654.111
2023-02-26,Gambia,4654.85
2023-02-27,Gambia,4654.85
2023-02-28,Gambia,4654.85
2023-03-01,Gambia,4654.85
2023-03-02,Gambia,4654.85
2023-03-03,Gambia,4654.85
2023-03-04,Gambia,4654.85
2023-03-05,Gambia,4655.589
2023-03-06,Gambia,4655.589
2023-03-07,Gambia,4655.589
2023-03-08,Gambia,4655.589
2023-03-09,Gambia,4655.589
2023-03-10,Gambia,4655.589
2023-03-11,Gambia,4655.589
2023-03-12,Gambia,4656.697
2023-03-13,Gambia,4656.697
2023-03-14,Gambia,4656.697
2023-03-15,Gambia,4656.697
2023-03-16,Gambia,4656.697
2023-03-17,Gambia,4656.697
2023-03-18,Gambia,4656.697
2023-03-19,Gambia,4658.545
2023-03-20,Gambia,4658.545
2023-03-21,Gambia,4658.545
2023-03-22,Gambia,4658.545
2023-03-23,Gambia,4658.545
2023-03-24,Gambia,4658.545
2023-03-25,Gambia,4658.545
2023-03-26,Gambia,4658.545
2023-03-27,Gambia,4658.545
2023-03-28,Gambia,4658.545
2023-03-29,Gambia,4658.545
2023-03-30,Gambia,4658.545
2023-03-31,Gambia,4658.545
2023-04-01,Gambia,4658.545
2023-04-02,Gambia,4664.458
2023-04-03,Gambia,4664.458
2023-04-04,Gambia,4664.458
2023-04-05,Gambia,4664.458
2023-04-06,Gambia,4664.458
2023-04-07,Gambia,4664.458
2023-04-08,Gambia,4664.458
2023-04-09,Gambia,4664.458
2023-04-10,Gambia,4664.458
2023-04-11,Gambia,4664.458
2023-04-12,Gambia,4664.458
2023-04-13,Gambia,4664.458
2023-04-14,Gambia,4664.458
2023-04-15,Gambia,4664.458
2023-04-16,Gambia,4665.936
2023-04-17,Gambia,4665.936
2023-04-18,Gambia,4665.936
2023-04-19,Gambia,4665.936
2023-04-20,Gambia,4665.936
2023-04-21,Gambia,4665.936
2023-04-22,Gambia,4665.936
2023-04-23,Gambia,4665.936
2023-04-24,Gambia,4665.936
2023-04-25,Gambia,4665.936
2023-04-26,Gambia,4665.936
2023-04-27,Gambia,4665.936
2023-04-28,Gambia,4665.936
2023-04-29,Gambia,4665.936
2023-04-30,Gambia,4665.936
2023-05-01,Gambia,4665.936
2023-05-02,Gambia,4665.936
2023-05-03,Gambia,4665.936
2023-05-04,Gambia,4665.936
2023-05-05,Gambia,4665.936
2023-05-06,Gambia,4665.936
2023-05-07,Gambia,4665.936
2023-05-08,Gambia,4665.936
2023-05-09,Gambia,4665.936
2023-05-10,Gambia,4665.936
2023-05-11,Gambia,4665.936
2023-05-12,Gambia,4665.936
2023-05-13,Gambia,4665.936
2023-05-14,Gambia,4665.936
2023-05-15,Gambia,4665.936
2023-05-16,Gambia,4665.936
2023-05-17,Gambia,4665.936
2023-05-18,Gambia,4665.936
2023-05-19,Gambia,4665.936
2023-05-20,Gambia,4665.936
2023-05-21,Gambia,4665.936
2023-05-22,Gambia,4665.936
2023-05-23,Gambia,4665.936
2023-05-24,Gambia,4665.936
2023-05-25,Gambia,4665.936
2023-05-26,Gambia,4665.936
2023-05-27,Gambia,4665.936
2023-05-28,Gambia,4665.936
2023-05-29,Gambia,4665.936
2023-05-30,Gambia,4665.936
2023-05-31,Gambia,4665.936
2023-06-01,Gambia,4665.936
2023-06-02,Gambia,4665.936
2023-06-03,Gambia,4665.936
2023-06-04,Gambia,4665.936
2023-06-05,Gambia,4665.936
2023-06-06,Gambia,4665.936
2023-06-07,Gambia,4665.936
2023-06-08,Gambia,4665.936
2023-06-09,Gambia,4665.936
2023-06-10,Gambia,4665.936
2023-06-11,Gambia,4665.936
2023-06-12,Gambia,4665.936
2023-06-13,Gambia,4665.936
2023-06-14,Gambia,4665.936
2023-06-15,Gambia,4665.936
2023-06-16,Gambia,4665.936
2023-06-17,Gambia,4665.936
2023-06-18,Gambia,4665.936
2023-06-19,Gambia,4665.936
2023-06-20,Gambia,4665.936
2023-06-21,Gambia,4665.936
2023-06-22,Gambia,4665.936
2023-06-23,Gambia,4665.936
2023-06-24,Gambia,4665.936
2023-06-25,Gambia,4665.936
2023-06-26,Gambia,4665.936
2023-06-27,Gambia,4665.936
2023-06-28,Gambia,4665.936
2023-06-29,Gambia,4665.936
2023-06-30,Gambia,4665.936
2023-07-01,Gambia,4665.936
2023-07-02,Gambia,4665.936
2023-07-03,Gambia,4665.936
2023-07-04,Gambia,4665.936
2023-07-05,Gambia,4665.936
2023-07-06,Gambia,4665.936
2023-07-07,Gambia,4665.936
2023-07-08,Gambia,4665.936
2023-07-09,Gambia,4665.936
2023-07-10,Gambia,4665.936
2023-07-11,Gambia,4665.936
2023-07-12,Gambia,4665.936
2023-07-13,Gambia,4665.936
2023-07-14,Gambia,4665.936
2023-07-15,Gambia,4665.936
2023-07-16,Gambia,4665.936
2023-07-17,Gambia,4665.936
2023-07-18,Gambia,4665.936
2023-07-19,Gambia,4665.936
2023-07-20,Gambia,4665.936
2023-07-21,Gambia,4665.936
2023-07-22,Gambia,4665.936
2023-07-23,Gambia,4665.936
2023-07-24,Gambia,4665.936
2023-07-25,Gambia,4665.936
2023-07-26,Gambia,4665.936
2023-07-27,Gambia,4665.936
2023-07-28,Gambia,4665.936
2023-07-29,Gambia,4665.936
2023-07-30,Gambia,4665.936
2023-07-31,Gambia,4665.936
2023-08-01,Gambia,4665.936
2023-08-02,Gambia,4665.936
2023-08-03,Gambia,4665.936
2023-08-04,Gambia,4665.936
2023-08-05,Gambia,4665.936
2023-08-06,Gambia,4665.936
2023-08-07,Gambia,4665.936
2023-08-08,Gambia,4665.936
2023-08-09,Gambia,4665.936
2023-08-10,Gambia,4665.936
2023-08-11,Gambia,4665.936
2023-08-12,Gambia,4665.936
2023-08-13,Gambia,4665.936
2023-08-14,Gambia,4665.936
2023-08-15,Gambia,4665.936
2023-08-16,Gambia,4665.936
2023-08-17,Gambia,4665.936
2023-08-18,Gambia,4665.936
2023-08-19,Gambia,4665.936
2023-08-20,Gambia,4665.936
2023-08-21,Gambia,4665.936
2023-08-22,Gambia,4665.936
2023-08-23,Gambia,4665.936
2023-08-24,Gambia,4665.936
2023-08-25,Gambia,4665.936
2023-08-26,Gambia,4665.936
2023-08-27,Gambia,4665.936
2023-08-28,Gambia,4665.936
2023-08-29,Gambia,4665.936
2023-08-30,Gambia,4665.936
2023-08-31,Gambia,4665.936
2023-09-01,Gambia,4665.936
2023-09-02,Gambia,4665.936
2023-09-03,Gambia,4665.936
2023-09-04,Gambia,4665.936
2023-09-05,Gambia,4665.936
2023-09-06,Gambia,4665.936
2023-09-07,Gambia,4665.936
2023-09-08,Gambia,4665.936
2023-09-09,Gambia,4665.936
2023-09-10,Gambia,4665.936
2023-09-11,Gambia,4665.936
2023-09-12,Gambia,4665.936
2023-09-13,Gambia,4665.936
2023-09-14,Gambia,4665.936
2023-09-15,Gambia,4665.936
2023-09-16,Gambia,4665.936
2023-09-17,Gambia,4665.936
2023-09-18,Gambia,4665.936
2023-09-19,Gambia,4665.936
2023-09-20,Gambia,4665.936
2023-09-21,Gambia,4665.936
2023-09-22,Gambia,4665.936
2023-09-23,Gambia,4665.936
2023-09-24,Gambia,4665.936
2023-09-25,Gambia,4665.936
2023-09-26,Gambia,4665.936
2023-09-27,Gambia,4665.936
2023-09-28,Gambia,4665.936
2023-09-29,Gambia,4665.936
2023-09-30,Gambia,4665.936
2023-10-01,Gambia,4665.936
2023-10-02,Gambia,4665.936
2023-10-03,Gambia,4665.936
2023-10-04,Gambia,4665.936
2023-10-05,Gambia,4665.936
2023-10-06,Gambia,4665.936
2023-10-07,Gambia,4665.936
2023-10-08,Gambia,4665.936
2023-10-09,Gambia,4665.936
2023-10-10,Gambia,4665.936
2023-10-11,Gambia,4665.936
2023-10-12,Gambia,4665.936
2023-10-13,Gambia,4665.936
2023-10-14,Gambia,4665.936
2023-10-15,Gambia,4665.936
2023-10-16,Gambia,4665.936
2023-10-17,Gambia,4665.936
2023-10-18,Gambia,4665.936
2023-10-19,Gambia,4665.936
2023-10-20,Gambia,4665.936
2023-10-21,Gambia,4665.936
2023-10-22,Gambia,4665.936
2023-10-23,Gambia,4665.936
2023-10-24,Gambia,4665.936
2023-10-25,Gambia,4665.936
2023-10-26,Gambia,4665.936
2023-10-27,Gambia,4665.936
2023-10-28,Gambia,4665.936
2023-10-29,Gambia,4665.936
2023-10-30,Gambia,4665.936
2023-10-31,Gambia,4665.936
2023-11-01,Gambia,4665.936
2023-11-02,Gambia,4665.936
2023-11-03,Gambia,4665.936
2023-11-04,Gambia,4665.936
2023-11-05,Gambia,4665.936
2023-11-06,Gambia,4665.936
2023-11-07,Gambia,4665.936
2023-11-08,Gambia,4665.936
2023-11-09,Gambia,4665.936
2023-11-10,Gambia,4665.936
2023-11-11,Gambia,4665.936
2023-11-12,Gambia,4665.936
2023-11-13,Gambia,4665.936
2023-11-14,Gambia,4665.936
2023-11-15,Gambia,4665.936
2023-11-16,Gambia,4665.936
2023-11-17,Gambia,4665.936
2023-11-18,Gambia,4665.936
2023-11-19,Gambia,4665.936
2023-11-20,Gambia,4665.936
2023-11-21,Gambia,4665.936
2023-11-22,Gambia,4665.936
2023-11-23,Gambia,4665.936
2023-11-24,Gambia,4665.936
2023-11-25,Gambia,4665.936
2023-11-26,Gambia,4665.936
2023-11-27,Gambia,4665.936
2023-11-28,Gambia,4665.936
2023-11-29,Gambia,4665.936
2023-11-30,Gambia,4665.936
2023-12-01,Gambia,4665.936
2023-12-02,Gambia,4665.936
2023-12-03,Gambia,4665.936
2023-12-04,Gambia,4665.936
2023-12-05,Gambia,4665.936
2023-12-06,Gambia,4665.936
2023-12-07,Gambia,4665.936
2023-12-08,Gambia,4665.936
2023-12-09,Gambia,4665.936
2023-12-10,Gambia,4665.936
2023-12-11,Gambia,4665.936
2023-12-12,Gambia,4665.936
2023-12-13,Gambia,4665.936
2023-12-14,Gambia,4665.936
2023-12-15,Gambia,4665.936
2023-12-16,Gambia,4665.936
2023-12-17,Gambia,4665.936
2023-12-18,Gambia,4665.936
2023-12-19,Gambia,4665.936
2023-12-20,Gambia,4665.936
2023-12-21,Gambia,4665.936
2023-12-22,Gambia,4665.936
2023-12-23,Gambia,4665.936
2023-12-24,Gambia,4665.936
2023-12-25,Gambia,4665.936
2023-12-26,Gambia,4665.936
2023-12-27,Gambia,4665.936
2023-12-28,Gambia,4665.936
2023-12-29,Gambia,4665.936
2021-01-01,Ghana,1633.445
2021-01-02,Ghana,1633.445
2021-01-03,Ghana,1647.993
2021-01-04,Ghana,1647.993
2021-01-05,Ghana,1647.993
2021-01-06,Ghana,1647.993
2021-01-07,Ghana,1647.993
2021-01-08,Ghana,1647.993
2021-01-09,Ghana,1647.993
2021-01-10,Ghana,1685.423
2021-01-11,Ghana,1685.423
2021-01-12,Ghana,1685.423
2021-01-13,Ghana,1685.423
2021-01-14,Ghana,1685.423
2021-01-15,Ghana,1685.423
2021-01-16,Ghana,1685.423
2021-01-17,Ghana,1745.466
2021-01-18,Ghana,1745.466
2021-01-19,Ghana,1745.466
2021-01-20,Ghana,1745.466
2021-01-21,Ghana,1745.466
2021-01-22,Ghana,1745.466
2021-01-23,Ghana,1745.466
2021-01-24,Ghana,1874.514
2021-01-25,Ghana,1874.514
2021-01-26,Ghana,1874.514
2021-01-27,Ghana,1874.514
2021-01-28,Ghana,1874.514
2021-01-29,Ghana,1874.514
2021-01-30,Ghana,1874.514
2021-01-31,Ghana,2024.802
2021-02-01,Ghana,2024.802
2021-02-02,Ghana,2024.802
2021-02-03,Ghana,2024.802
2021-02-04,Ghana,2024.802
